player_id,auc
41653,91299708.22816107
41869,48084864.3932036
41875,81865951.24929167
41920,24117260.653282065
41997,89497417.59543425
42003,26815867.959046558
42004,71210732.36301747
42205,571273432.7246072
42401,116351201.34952848
42412,738508097.0808066
42460,1160685574.5088658
42547,46136404.82395384
42710,1485039083.9203026
42717,28373580.916783243
42735,222342970.91904485
42748,268812308.1987579
42913,79626052.09068814
43010,45190105.43420392
43011,39306178.93967037
43085,48164939.68097876
43239,7253255.392233809
43250,1282485309.9691858
43259,31398167.741340004
43266,101429417.36669582
43271,57206435.835414864
43494,6587241.660643494
43530,835715431.834051
43696,7792482.690560808
43722,469129238.9166279
43728,19748259.58250569
43734,47113015.17133855
43745,51419618.37628064
43785,17090980.182327613
43824,62573015.53743558
43858,22966417.178774696
44017,1755647933.0133002
44058,1305146226.18894
44162,2440003870.4552474
44182,13822983.02053614
44536,13638354.817971308
44607,18746394.564761423
44699,201292312.81936675
44726,39689818.63949575
44799,11966344.617623374
44996,238156433.2516332
45022,11555421.26145014
45026,1088663686.972659
45146,1355371885.1047308
45184,942029705.062013
45228,31822620.201267574
45307,227895921.18297923
45308,34962113.50593831
45320,2809606587.564642
45327,237330788.02394813
45333,643418654.2497755
45395,217725530.58030862
45403,796645403.7279904
45425,86055830.76407523
45431,175669346.7361429
45459,17427879.483185377
45464,68267378.65764582
45492,54038145.74347497
45494,231142737.36017877
45516,37625129.38193452
45518,47447762.258306526
45577,76222525.10283779
45601,47258611.68505061
45607,11799282.337502556
45622,50660720.26961779
45628,34519809.1912007
45660,437857976.1351073
45664,8966370.313895926
45671,664655333.2923406
45672,624708785.3963073
45683,144126694.29182136
45685,30179674.478151504
45698,28388310.857581545
45707,38093467.34919945
45754,18599414.267812796
45832,181061699.51584935
46001,1088202568.1320157
46021,29786376.902524974
46083,445208541.968098
46104,1178606809.5146801
46111,63342471.90033914
46154,141272408.22166234
46179,20299361.100433316
46199,5661437.859524048
46346,38666606.04141095
46405,220592926.3765748
46413,263961753.73043942
46415,151633698.3094698
46567,12593994.060473597
46580,1188770494.7902458
46695,28591122.5873954
46972,281407591.0772529
47004,27097530.54591228
47194,19593323.537102655
47367,24648747.68049015
47592,251156759.95923263
47594,28031755.23697418
47713,1062101267.0989496
47740,45777581.29988809
48002,527892686.39426285
48066,667765522.5115774
48078,201309197.80423003
48098,23157089.620007902
48119,138349138.66476107
48164,98718247.28326057
48249,46962970.3675473
48261,6166731.912091255
48262,85493884.78556293
48280,2608102888.0343695
48483,7685866.764333393
48870,160126588.64322904
48950,437422772.1215747
49089,14999815.678206204
49128,16141494.756772371
49239,207813969.04856533
49275,283580580.22088176
49362,38521951.89877186
49459,22693352.03612311
49542,140102538.23623142
49558,18063647.30878187
49597,10889452.87151354
49637,10856706.286799423
49667,16250999.890659858
49693,260403959.43085873
49723,210480420.4459644
49730,232346490.55505824
49737,42360563.43620628
49929,55346524.25860067
49993,29010653.932489783
50057,1675804567.1623623
50144,208080955.2311868
50201,1092294434.7876186
50219,672370189.1215668
50413,47035162.66017445
50483,31908165.53043909
50600,23561133.694527812
50669,330050983.006106
50742,12882566.6258014
50751,52218194.164952904
50774,88203825.15250446
51035,70073316.15516007
51046,447574672.1635251
51053,33065286.21348442
51069,37583223.00074738
51100,167281675.85299692
51143,27758540.730585605
51152,1648969315.8971562
51161,51744649.42482919
51178,42519751.75053586
51274,135422257.16749668
51349,34179778.46286501
51356,214796403.54312
51452,652723945.7178352
51471,2646678551.492381
51510,161267041.87489238
51534,22188937.256370943
51540,184562634.3365611
51569,12219709.274353089
51587,342142754.2083357
51655,18093144.96897921
51661,42227308.80319217
51676,176562959.1821126
51730,85499706.37237991
51733,37442718.153948985
51977,33939048.566361986
52119,481035845.9485797
52188,44489907.00098089
52269,126282563.41332054
52281,105413325.15996684
52490,2538935.8795064418
52570,548261120.3123152
52723,18927530.20034275
52769,1980077507.426821
52848,175489107.2247497
52911,156939162.30472803
53015,118099919.93426856
53058,748338568.6607212
53116,34813233.137626424
53226,112731719.48563603
53286,239811997.83783734
53360,527594142.5032647
53400,103837307.65354794
53432,12025240.642415686
53533,272820273.669437
53536,257692711.81708032
53622,2182459968.948581
53669,131811625.86575766
53696,143404018.13067478
53742,26501738.046877258
53847,160339791.85377473
53922,199545081.34745774
54155,289997404.27127546
54177,167538643.08923182
54235,1263775043.6587207
54265,39423406.99344521
54330,99483292.2667752
54336,10159873.602765743
54375,632631628.1475657
54383,171295601.66817808
54534,299554591.30221474
54590,133613457.18343976
54596,66681126.38921039
54691,8566193.27644242
54714,25219538.66513935
54716,66722532.71153174
54775,133939685.77972068
54781,1294757654.7991195
54863,14186889.81227771
54871,73885819.04583812
54906,554200455.2951293
54938,23913163.40786214
55089,498643612.5497143
55092,8973320.28405481
55099,179775034.38036135
55143,59032144.58947742
55150,63714133.86000022
55167,141363262.34003964
55291,154944179.9771695
55338,229569264.11219814
55508,369829884.9504534
55510,240712372.01296848
55520,4950000.0
55525,14828365.384615384
55572,6537623.4471080545
55605,226252830.5160812
55619,328401104.74163735
55735,1738851490.6002305
55759,37763335.5577056
55769,516922061.40747243
55895,169948654.1840608
55898,26004704.431666188
55925,82119903.18136331
55972,174210972.50417188
56005,67482103.21719143
56006,58090037.523450255
56046,108273753.33138357
56066,563404001.7582453
56416,1203647693.3276243
56490,49612971.71240902
56523,76225121.0106144
56552,13414516.918495126
56601,167681846.70168862
56618,27696123.7524793
56684,26878127.17326787
56809,69645077.02676621
56830,89525183.20869228
56831,73984982.34260628
56836,55791518.55854224
56976,507022951.68835056
57053,31739743.42488877
57070,43498768.2015794
57216,99655828.53511637
57370,170366404.44448987
57403,81095934.18763755
57467,127392708.87379596
57480,403132737.35708225
57482,31687865.047364652
57500,1508649138.023184
57522,117985710.81903899
57598,34748157.8642416
57633,17558083.04147765
57723,357280198.5289172
57796,23539731.916447148
57814,121816950.93429603
57935,65452009.45871303
58088,751386444.0840011
58115,98674316.87406433
58275,4950000.0
58345,239843132.61583036
58358,3334833928.2985177
58359,18052629.9844584
58474,38795313.843122646
58534,54722132.39117566
58570,21935377.233729947
58602,217481541.15869147
58855,44303041.827362254
58957,29653272.146888528
58965,62184516.143649556
58971,37476439.621391915
58995,64091185.51848287
59009,62308040.40489643
59016,3277356536.178283
59031,39213991.07649827
59032,639867765.2977055
59053,73200058.46466303
59054,83222071.32747066
59057,45886153.47076809
59068,73156251.58051462
59082,113336355.82276505
59084,155244220.6877797
59131,4950000.0
59145,161031715.6878912
59194,9710613.736985309
59205,59513221.55275545
59229,10274638.119633913
59248,163988417.6873994
59268,52364142.41294051
59322,206783979.68335348
59377,2374541606.5516906
59383,7425000.0
59543,38394585.69169383
59561,1120147253.7656698
59596,254584149.2410609
59615,12159778.183915894
59633,18603371.583622873
59641,112077881.92114443
59772,43354302.07272977
59818,9976409.71271518
59866,718136136.8331063
59896,72603073.26194236
59931,81394898.86865175
59991,39969977.62149498
60021,19240958.358877677
60164,42275370.6647831
60175,23037133.898352206
60220,65135706.505929135
60258,22218541.79889102
60394,64780064.56841132
60410,627538905.8816514
60445,292394726.92893755
60509,9911023.601073217
60537,11578150.98071954
60540,406023700.1215018
60543,44551798.212253794
60561,916062130.3397988
60573,780679974.7105511
60577,733991628.8272896
60603,296788038.3926709
60639,5944877.978183612
60710,13019227.463538827
60792,54422894.17603411
60799,246849022.2706203
60889,524466419.0085168
60904,49799422.3007513
60909,16531397.099401534
60916,15450044.844363017
60951,56660430.33623142
60957,118778657.03128444
61005,32335110.51668215
61011,39802422.033674605
61194,30729561.175370432
61336,66763355.72559998
61353,21038039.308676656
61397,94811361.90583919
61399,19003188.857640024
61417,67628242.08447552
61429,51376880.97515072
61487,36079545.03137266
61495,8521561.604584526
61549,57608711.00895248
61561,215345019.77944344
61573,118332516.78956589
61591,86714570.95667654
61612,89813845.12530935
61622,56633723.31680591
61644,283735242.6378944
61651,1714342855.1605258
61697,38364804.36239965
61711,161790417.43789697
61812,774600900.1402422
61814,71356399.21914808
61841,225724057.00698084
61842,677842011.0911639
62052,68283148.1136331
62094,342518447.45060897
62147,37719411.434720546
62163,26266998.88819107
62351,98111092.76218937
62514,273143037.8128405
62565,22699116.055104952
62640,43863865.66210572
62700,48081722.91066042
62713,130585913.50421764
62945,143387072.8622524
63186,533935972.80043584
63192,30661086.612780664
63199,18174540.89656362
63200,253820930.95665836
63252,303441237.7035996
63422,105180185.93630745
63463,531820452.4441875
63489,49512459.34998022
63491,30183557.298475027
63751,33876448.744520664
63824,167748981.53679705
63828,24671338.386882287
63837,251547330.6640021
63955,104663240.93810914
63965,41433721.2229156
64000,421499666.4681753
64134,313547171.0942318
64246,32898450.58978025
64313,122714608.83791043
64339,953476919.25585
64352,60367078.11176637
64399,288774195.5461764
64545,99409865.09095877
64663,20160224.695909616
64791,35998092.79806744
64793,418784577.77678216
64868,64042643.01265996
65194,7068228.2623924315
65278,1543756321.2647576
65290,45927559.919930704
65318,304709690.37240595
65442,31403788.94479251
65467,439239158.1452068
65489,45483752.55802256
65691,6141598.849877097
65692,21404966.07132494
65906,10851269.407190826
65927,26922755.92985403
65937,10521634.984633047
66005,120796602.8495032
66052,52963961.0140184
66096,31060863.893231656
66106,929114486.700033
66219,292469653.91646284
66241,42554527.88632376
66258,6845207.953702214
66362,93025562.28708698
66472,40349755.68484232
66490,68122744.28038968
66497,51715436.25307482
66501,7283300.568196519
66515,1019995288.1039921
66615,17693290.802051324
66669,14463287.98688741
66708,13948176.478447326
66783,76150422.31448263
66953,36052974.1043875
66994,108626690.15294778
67063,999900019.3457125
67214,8449072.864102617
67215,12341765.535890225
67221,8781043.632075472
67237,46728218.2591277
67283,36207467.7731427
67375,12395027.409939185
67386,11248559.358752165
67420,144813117.82934996
67421,160406827.03860548
67556,82122043.16478235
67818,69325720.05988342
67850,24056162.808332466
67869,80703451.00216694
67886,95714767.6629185
67920,603708709.7057326
68004,87349044.4519011
68030,27597522.00965389
68033,282235537.5330304
68097,58165195.239894755
68211,47185355.60802513
68290,7866130771.922636
68331,55065805.35944678
68390,814659067.3927499
68571,15003036.55309428
68626,40206929.149537854
68718,83349320.13977502
68863,3489629878.5436006
68978,144637864.1440292
68980,30917160.39111234
69015,1124661925.777191
69110,245972470.5999905
69392,30950733.301257838
69400,230380531.93003595
69402,46155044.01918325
69633,3181123966.4821954
69642,104649362.77997087
69646,157448342.18313313
69653,73720221.1276525
69755,31216376.483629692
69899,37090935.93940006
70019,10582197.84723348
70074,40576347.07718921
70114,74199307.4783623
70170,79154335.75804488
70176,35748180.89726325
70243,568895582.2084601
70245,105248112.5037071
70411,252864701.13042367
70504,14265674.208528295
70580,112138610.655779
70627,11579309.995974122
70699,26193166.404592633
70720,55277384.088785075
70873,19070692.063719735
71106,73532965.70123221
71271,339284565.90550107
71273,87433233.78128578
71292,784920095.9793003
71401,128104311.21487302
71440,20497206.091935217
71442,11537367.615708668
71542,336750201.37643933
71548,127682500.41585942
71594,65849263.136599936
71716,16690258.242255598
71830,68768539.98111832
71834,27285979.096468054
72047,862406876.4614288
72121,71103744.48149665
72266,44206262.50038036
72310,144409981.99820206
72402,30258240.848826587
72422,107007066.91125387
72441,616264222.7468835
72476,1483957005.450572
72484,20693637.419331383
72504,23609414.151344717
72518,38579868.05929178
72522,662809009.2535368
72578,66443728.79303107
72643,74184575.06119922
72736,43307974.88159907
72768,304043582.6817296
72772,235955726.63941163
72792,122752492.90796593
72835,96736091.19059563
72903,67324233.71034381
72933,12533702.832843553
72947,50967665.172660485
72975,15888344.042555144
73013,291929293.77562296
73033,22912305.708166722
73037,46769114.677402586
73075,8300148.068703597
73090,109677178.7313271
73097,223420831.94482636
73185,485931210.01246285
73250,549263682.0716453
73269,79511860.75681598
73333,82278910.90224375
73345,56366623.32520568
73457,130613071.43228425
73472,50233846.31902031
73501,72906313.22141242
73517,116007816.91680276
73522,119765109.32895367
73547,283817001.11686444
73564,101448370.65947233
73720,25032215.45615191
73735,21324672.60747303
73741,497225037.42897856
73774,41703208.738896705
73794,1406381188.832785
73846,265002741.02282003
73926,224634133.18959188
73929,25862866.955686793
73943,28907308.466026414
74040,21592627.19929874
74071,67589129.0980505
74156,5174461.232305198
74179,43984115.10773911
74229,3758013432.7896748
74230,1454986658.368909
74232,118701292.39136624
74241,30312733.842033565
74294,399542632.16595554
74297,326866873.5454828
74302,30005914.251798578
74421,98711069.10805684
74559,8179799.8700778335
74641,234103912.11388636
74683,1664992883.208996
74741,34641736.087298654
74810,362791499.0769335
74842,2194605821.3699837
74857,3142106845.791148
74861,61596370.502449885
74869,729562648.8603431
74872,73376065.92841922
74943,416723412.52711105
74952,15424910.97465213
74956,54756338.58698223
75067,197766196.18571943
75280,72351887.45105281
75296,152989729.6642843
75339,18690550.949515887
75411,48077081.66809067
75435,226458448.00828147
75446,111276355.23833953
75458,233915503.56150404
75462,31278052.50740215
75471,509092676.8513293
75489,478537322.69425225
75612,146492632.99159476
75816,101622328.73816055
75852,94236631.5217687
75890,126018802.61840506
75901,48979345.319352806
75921,74848613.29389517
75942,356831413.2863267
76028,815049121.4296277
76051,97939554.33225738
76135,62340276.7041306
76139,18360627.031157225
76153,101579543.17293374
76158,34908129.09657247
76163,601123542.0337198
76191,137182035.39121845
76274,112065348.45931381
76326,142091510.45698866
76445,12510856.203635048
76467,217201523.01988456
76516,14082758.655836452
76599,167901821.3345043
76630,15667272.554069033
76655,42478285.147335656
76715,41745119.19671157
76734,22151314.6397354
76746,191104776.26590824
76749,135881191.28021935
76795,23350958.365146466
77037,21156718.379447483
77100,2458895575.130389
77127,57453763.444104284
77259,109875332.35163638
77322,53625264.33303191
77383,108686345.4580141
77547,94751965.7742917
77551,12181867.414626667
77559,60050089.576023385
77563,30318380.493625086
77570,25630411.320997573
77573,10733688.18133147
77757,170283135.53111592
77809,171581140.5038133
77832,49472642.720639296
77869,21547511.833196573
78047,31487394.96104818
78339,68016556.2619349
78506,125936198.2857515
78570,63427997.22586747
78872,9648591.144499915
78950,127299846.22434407
78956,56755892.39443575
78961,54584866.20761693
79045,379224031.9726638
79110,42016276.36932152
79194,18553527.99601447
79242,117929148.38039349
79294,129167378.48139893
79344,48638283.00567658
79377,181374533.22167996
79392,44240120.56332081
79404,43846311.60129502
79415,80768748.56510405
79422,830793714.8979479
79507,41084055.06352075
79510,46677004.600895286
79612,117547095.03717308
79640,38785228.67608555
79647,13648581.597910719
79725,24031122.29787315
79728,5735887.096774193
79772,10174431.417155128
79960,1749142293.98478
79967,118548350.21618108
80036,49192460.047604494
80060,16966386.693023507
80069,9062250.82079497
80226,8727494.946687555
80293,566617126.676622
80339,38724069.53895134
80351,736434563.9292196
80435,60065450.38980274
80444,3038916128.275319
80486,49330878.29311596
80562,1971036188.3512666
80667,11665589.171765927
80690,78559196.64298126
80769,19754599.85227681
80874,63857011.675841935
80894,295827006.0608025
81065,13350852.877823275
81173,68462347.51420662
81455,516687910.2478416
81512,295621779.1429105
81543,33106917.891593013
81588,39738853.46103891
81710,24414133.96148163
81718,5530357.057711894
81743,64239473.997218885
81785,823273542.9066873
81787,111547199.15813561
81794,53094093.87444343
81800,70980868.40292782
81801,238410463.4335034
81926,13643066.427118469
81997,50374393.71045119
82008,20691773.683502555
82009,1583032585.5506408
82048,506161352.609962
82070,545206372.676233
82112,24386704.87132464
82113,131532811.13792154
82281,192093504.2550952
82289,21209499.257137287
82332,86095258.14350964
82350,279250309.08862555
82361,84504641.61440733
82410,145890067.22422102
82452,19110511.13898935
82503,79498028.57952006
82589,53294304.24710256
82657,31379366.061839245
82735,42359883.45123783
82863,185738564.0236665
82873,469616567.824497
83119,64920540.638505876
83275,51856140.4267625
83287,64977609.93684189
83430,170510402.39691344
83458,102227311.5190905
83560,159971036.9608394
83616,42846344.28507502
83691,24321604.667088963
83895,153824964.5448141
83945,45517837.82313798
84162,74726885.12223563
84301,561647003.1166074
84377,92543575.32795826
84435,404039658.3535782
84483,255033875.95965856
84535,1039550654.4940989
84634,13616213.464775793
84653,57725151.15711438
84695,495500544.8367756
84763,29757463.166685324
84766,38121870.4410049
84801,11628038.762101106
84802,31718999.337728634
84812,47058490.042538844
84938,406793344.9544951
84985,23115327.027500115
84992,275801154.72702533
84993,66507556.21843582
85093,344684017.5487546
85119,24924463.182743855
85148,2059521227.7006688
85164,176976848.49573088
85177,754135641.4601612
85288,3098692417.2773614
85291,162399404.57857987
85295,136893439.83436957
85296,10830831.675570786
85298,61387895.20131806
85308,27693686.281477585
85314,1854114615.114803
85339,18922112.668036256
85370,1739067519.451496
85380,31010741.290491737
85383,127684354.98092748
85393,102053082.69616003
85522,8529440.643967748
85534,19224203.052809462
85538,15313107.62345846
85626,57541856.44431439
85627,45311260.246650815
85660,55600641.26089018
85706,123391404.86742951
85763,46046341.88912444
85791,416329019.0449895
85864,376233314.6773
85867,484067762.42866546
85904,39834741.18144323
85906,305087734.0842302
85908,18677210.16423168
85922,51364768.267943904
85935,235880263.81946856
85941,233324706.8217516
85950,7770354.801138883
85953,88250863.64965317
85960,29721619.750991542
85961,28042738.370641816
86028,11358418.91469989
86030,94825516.55021201
86055,43208939.501243055
86071,19102854.835039437
86083,19908886.493040897
86156,46627805.241314285
86175,275305574.10396606
86202,2257034752.685553
86252,15833755.590236424
86286,103675538.88331729
86484,60272862.639950275
86643,48493176.780078724
86784,1076358477.329997
86793,103747801.52223457
86848,125654026.98947784
86916,94743125.40101022
86957,6995133.881532033
87142,29412624.621986885
87162,79672047.12295598
87235,30165227.53472149
87307,23796638.816260897
87347,32061462.69618409
87365,165425528.07136804
87422,97856981.32974304
87469,244174536.22126585
87518,125680031.79271305
87650,25653362.675170306
87667,15987215.846859043
88033,13929757.277592005
88049,366482760.0781725
88080,23532513.15187036
88242,46539113.423431806
88348,65789039.961015284
88374,147911572.3978425
88397,32138800.199846763
88404,25716009.910652544
88430,35712801.069374345
88542,173617363.40203148
88595,27920354.836965457
88597,12406597.603269964
88647,33892757.53681124
88680,174336241.55780244
88682,649638620.8800521
88685,46067215.30978544
88705,23887564.353813663
88706,94731371.32198834
88713,54897410.060054004
88755,5721753701.890005
89034,59926905.101277225
89200,113436271.2548254
89297,292792529.3955729
89317,39159331.914596125
89335,13221140.057328667
89368,18711738.20654484
89423,9975546.779759321
89450,78044713.69763814
89591,166408021.28053835
89648,23304081.57358757
89650,419363683.0266697
89654,33995927.510197304
89655,8499337.4529427
89658,34113605.703504995
89701,619468603.9985318
89718,415437196.47546566
89731,70774836.40136018
89733,239075856.1238323
89773,22234124.7840325
90008,67716732.23365432
90035,15435835.485282218
90044,28051508.466077298
90118,39762014.33964627
90317,21292127.45771785
90451,238578398.01681477
90476,9778152.164059589
90478,53632644.64604989
90681,958528117.7572337
90782,16974954.212454215
90800,53665575.476727284
90836,344366130.88823044
90959,136185521.5007884
90964,125868582.69031744
91059,565331696.7238067
91078,7062826.361579301
91273,24673363.102802776
91280,19714735.240943894
91315,36978976.24485257
91340,13496311.44991917
91410,23219472.987211734
91469,74134173.15400052
91482,14436188.503223808
91726,14636203.982763095
91755,142200558.62905025
91801,42931194.22585966
91842,19673776.312570103
91845,3850862192.774722
91849,630350848.2335246
91854,110988822.16762365
91927,13415144.069169093
91970,1430251670.7510412
92120,63080427.616427235
92164,240895950.78328058
92180,196906306.96620557
92248,55614006.93550317
92469,401263799.1415256
92488,22255051.96853786
92571,500580662.7787472
92572,254601707.9776705
92693,430172130.0168751
92701,220412338.23599917
92809,10625420.388930924
92947,316198325.82952
92983,21024119.73008001
93081,234515366.55675733
93104,23816491.129237264
93128,2656220727.5941825
93176,775752750.5984062
93177,56323462.515488274
93201,13886942.467729433
93321,20013211.623178586
93456,13727970.89911779
93519,10126801.06007535
93532,32484079.196321692
93559,35662725.47231117
93604,125291810.63887975
93637,39169996.68979686
93649,40067408.49465263
93658,27122132.462794036
93704,650863935.1387057
93705,6289672.82999254
93707,562141667.4015644
93720,2564050783.158857
93753,34120833.70456452
93763,263258544.23085707
93764,9900000.0
93768,87507527.95745909
93827,119109626.6616129
93831,106951977.970126
93832,7561348.074957525
93844,435197863.15166736
93853,31351512.224821858
93873,20270614.55584206
93920,7748239.168747108
93935,292800575.4394629
93936,173724965.94415426
93979,20324245.74964317
94005,898847444.9900856
94006,4968241.222434396
94030,47401699.26960708
94116,21808076.24715361
94120,26984225.409616824
94137,131729133.78432976
94172,31488605.858236287
94192,31958761.77354174
94199,156941531.2379442
94201,483796651.4582713
94210,28193553.99045696
94256,18393956.242318965
94293,33162131.37001993
94307,379954349.26999146
94308,330055528.7961829
94317,37426169.82144167
94359,44016741.42776427
94523,54567105.33792768
94529,1207685309.3044844
94543,10023424.662887592
94548,8727541.109353628
94603,92174783.24756914
94655,29659906.029374003
94689,4683076.699991938
94754,17413762.543447495
94771,87969108.31862031
94880,113673223.39542706
94944,7822637.054989136
94964,21713313.664016318
95152,105398132.18495838
95240,10763628.043382596
95245,9740178.384695575
95280,174092861.73708192
95354,19185153.641692344
95377,47806373.717186175
95424,2116834851.4271474
95438,361272302.10014534
95472,41219898.55284991
95641,154084550.51854694
95673,55896216.73578007
95732,452387137.9080267
95736,54194407.17714879
95792,63967728.87182313
95794,19903944.510215048
95795,24470892.423691038
95805,22165083.271119397
95950,74640521.00241102
95976,229749360.98998046
96000,22448301.88679245
96043,52324977.17893875
96047,90308496.46959378
96139,29930984.087646246
96145,44644933.86749962
96167,318221084.3720273
96173,35767186.06709314
96204,30420003.58788342
96254,75603826.49248056
96290,64678922.8241051
96297,10918203.973761482
96313,174777848.78767934
96331,43385280.41504581
96398,58012852.61116958
96452,51542086.63095393
96472,29325848.39567072
96533,410214130.4535958
96718,434107780.0317825
96754,502617237.99044466
96798,34459853.95910369
96850,58325991.009826325
97019,8227940.265317554
97241,53314358.75949137
97335,105348343.59320344
97503,26818912.812849924
97567,160670127.53234553
97616,49077886.407408156
98067,33616293.67002383
98131,72234751.6500417
98167,37131469.83273876
98177,2475000.0
98249,226960089.2153556
98262,49147565.75682871
98322,446496947.18371314
98428,76467387.36876924
98510,5653517.779444422
98579,14374506.960556844
98596,307389122.11552083
99047,82449489.16270335
99227,407095907.49191093
99235,61434300.93750166
99254,190960446.5913072
99296,41810717.78559927
99331,820761701.2894907
99337,6391892.967167634
99343,1533809515.5521314
99397,189721821.0688555
99451,33776416.66112292
99499,61019121.97120666
99508,30174968.168530025
99690,95578255.89788452
99843,15985881.523960592
99894,23716718.93396442
99922,913307699.3570107
99923,51927226.219557986
99973,4950000.0
99995,20017286.849891827
100091,115024957.2276847
100124,23607217.376359686
100127,49021051.58029372
100131,1588249399.685085
100722,85465935.23737818
100980,56659542.282871895
100986,926182838.7005562
100988,32458465.700556397
101118,297699098.39317137
101168,18427090.457280993
101304,161627760.74777004
101379,31435703.957448203
101469,374547932.6217077
101500,361380329.18684447
101506,49828463.766011685
101682,111403918.42732397
101975,11367113.232261803
102017,2623749529.7809033
102132,71072200.76584488
102146,117772181.91727467
102226,1460103924.6133184
102271,25394874.3018705
102379,35948426.49639046
102409,49040034.58129499
102413,21954295.92573522
102423,206416500.8092665
102427,581730716.1885749
102452,294725408.56451774
102470,93977280.3861515
102537,17315517.353312615
102558,3534045184.3370223
102660,27237332.07474554
102708,88755844.16010384
102998,50205185.747056834
103064,58682595.76415877
103305,79444808.75962067
103310,171772554.57234663
103314,56783429.70836356
103381,333455570.4930389
103388,14928707.239532053
103428,44012197.18381048
103445,4069399.1839808477
103565,523376326.6906574
103598,37001991.54142498
103616,6452644.242048295
103630,10147692.101016164
103819,81516454.66641277
103890,115124690.66694072
103934,38125592.583682254
103950,139883561.18598443
103981,10585684.121503368
104006,137675422.7033641
104124,724745394.7912133
104167,31547277.003157437
104276,66994370.56202167
104326,170961385.14758998
104466,158433609.78791657
104540,50627947.79244701
104543,35229856.87418572
104544,37458583.48140842
104564,15272787.057280594
